filename,label,has_horizon,has_stars,sharp,bright_enough,not_noisy,flickering
J142943p385931_001_001_1567_740_6.jpg,rejected,False,False,True,True,False,True
J142943p385931_001_001_156_1121_6.jpg,rejected,False,False,True,True,False,True
J142943p385931_001_001_1583_1558_6.jpg,rejected,False,False,True,True,False,True
J142943p385931_001_001_1584_1953_6.jpg,rejected,False,False,True,True,False,True
J142943p385931_001_001_1597_170_6.jpg,rejected,False,False,True,True,False,True
J142943p385931_001_001_1603_1929_6.jpg,rejected,False,False,True,True,False,True
J142943p385931_001_001_160_1525_6.jpg,rejected,False,False,True,True,False,True
J142943p385931_001_001_162_131_6.jpg,rejected,False,False,True,True,False,True
J142943p385931_001_001_163_1089_6.jpg,rejected,False,False,True,True,False,True
J142943p385931_001_001_1658_432_6.jpg,rejected,False,False,True,True,False,True
J142943p385931_001_001_168_1993_6.jpg,rejected,False,False,True,True,False,True
J142943p385931_001_001_1719_127_6.jpg,rejected,False,False,True,True,False,True
J142943p385931_001_001_1719_577_6.jpg,rejected,False,True,True,True,False,True
J142943p385931_001_001_1727_1967_6.jpg,rejected,False,False,True,True,False,True
J142943p385931_001_001_1729_73_6.jpg,rejected,False,False,True,True,False,True
J142943p385931_001_001_1751_563_6.jpg,rejected,False,False,True,True,False,True
J142943p385931_001_001_1765_631_6.jpg,rejected,False,False,True,True,False,True
J142943p385931_001_001_1810_104_6.jpg,rejected,False,False,True,True,False,True
J142943p385931_001_001_1853_411_6.jpg,rejected,False,False,True,True,False,True
J142943p385931_001_001_1860_395_6.jpg,rejected,False,False,True,True,False,True
J142943p385931_001_001_186_563_6.jpg,rejected,False,False,True,True,False,True
J142943p385931_001_001_1882_630_6.jpg,rejected,False,False,True,True,False,True
J142943p385931_001_001_1883_1920_6.jpg,rejected,False,True,True,True,False,True
J142943p385931_001_001_1915_763_6.jpg,rejected,False,False,True,True,False,True
J142943p385931_001_001_1936_795_6.jpg,rejected,False,False,True,True,False,True
J142943p385931_001_001_200_583_6.jpg,rejected,False,False,True,True,False,True
J142943p385931_001_001_209_693_6.jpg,rejected,False,False,True,True,False,True
J142943p385931_001_001_210_729_6.jpg,rejected,False,False,True,True,False,True
J142943p385931_001_001_217_1363_6.jpg,rejected,False,False,True,True,False,True
J142943p385931_001_001_218_1517_6.jpg,rejected,False,False,True,True,False,True
J142943p385931_001_001_218_836_6.jpg,rejected,False,False,True,True,False,True
J142943p385931_001_001_278_1208_6.jpg,rejected,False,False,True,True,False,True
J142943p385931_001_001_278_1866_6.jpg,rejected,False,False,True,True,False,True
J142943p385931_001_001_281_563_6.jpg,rejected,False,False,True,True,False,True
J142943p385931_001_001_303_371_6.jpg,rejected,False,False,True,True,False,True
J142943p385931_001_001_306_161_6.jpg,rejected,False,False,True,True,False,True
J142943p385931_001_001_306_886_6.jpg,rejected,False,False,True,True,False,True
J142943p385931_001_001_308_1824_6.jpg,rejected,False,False,True,True,False,True
J142943p385931_001_001_323_482_6.jpg,rejected,False,False,True,True,False,True
J142943p385931_001_001_325_836_6.jpg,rejected,False,False,True,True,False,True
J142943p385931_001_001_329_573_6.jpg,rejected,False,False,True,True,False,True
J142943p385931_001_001_348_836_6.jpg,rejected,False,False,True,True,False,True
J142943p385931_001_001_357_859_6.jpg,rejected,False,False,True,True,False,True
J142943p385931_001_001_382_1483_6.jpg,rejected,False,False,True,True,False,True
J142943p385931_001_001_396_606_6.jpg,rejected,False,False,True,True,False,True
J142943p385931_001_001_434_907_6.jpg,rejected,False,False,True,True,False,True
J142943p385931_001_001_441_148_6.jpg,rejected,False,True,True,True,False,True
J142943p385931_001_001_445_1068_6.jpg,rejected,False,False,True,True,False,True
J142943p385931_001_001_451_144_6.jpg,rejected,False,True,True,True,False,True
J142943p385931_001_001_458_1076_6.jpg,rejected,False,False,True,True,False,True
J142943p385931_001_001_497_1971_6.jpg,rejected,False,False,True,True,False,True
J142943p385931_001_001_500_1581_6.jpg,rejected,False,False,True,True,False,True
J142943p385931_001_001_500_851_6.jpg,rejected,False,False,True,True,False,True
J142943p385931_001_001_501_797_6.jpg,rejected,False,False,True,True,False,True
J142943p385931_001_001_502_1998_6.jpg,rejected,False,True,True,True,False,True
J142943p385931_001_001_504_509_6.jpg,rejected,False,False,True,True,False,True
J142943p385931_001_001_510_543_6.jpg,rejected,False,False,True,True,False,True
J142943p385931_001_001_513_203_6.jpg,rejected,False,False,True,True,False,True
J142943p385931_001_001_518_84_6.jpg,rejected,False,False,True,True,False,True
J142943p385931_001_001_52_1247_6.jpg,rejected,False,False,True,True,False,True
J142943p385931_001_001_542_1829_6.jpg,rejected,False,False,True,True,False,True
J142943p385931_001_001_563_668_6.jpg,rejected,False,False,True,True,False,True
J142943p385931_001_001_568_1385_6.jpg,rejected,False,False,True,True,False,True
J142943p385931_001_001_590_1699_6.jpg,rejected,False,False,True,True,False,True
J142943p385931_001_001_60_954_6.jpg,rejected,False,False,True,True,False,True
J142943p385931_001_001_62_88_6.jpg,rejected,False,False,True,True,False,True
J142943p385931_001_001_655_406_6.jpg,rejected,False,False,True,True,False,True
J142943p385931_001_001_669_1089_6.jpg,rejected,False,False,True,True,False,True
J142943p385931_001_001_678_1622_6.jpg,rejected,False,False,True,True,False,True
J142943p385931_001_001_699_1061_6.jpg,rejected,False,False,True,True,False,True
J142943p385931_001_001_69_1279_6.jpg,rejected,False,False,True,True,False,True
J142943p385931_001_001_716_1546_6.jpg,rejected,False,False,True,True,False,True
J142943p385931_001_001_742_592_6.jpg,rejected,False,False,True,True,False,True
J142943p385931_001_001_748_1553_6.jpg,rejected,False,False,True,True,False,True
J142943p385931_001_001_74_647_6.jpg,rejected,False,False,True,True,False,True
J142943p385931_001_001_761_1532_6.jpg,rejected,False,False,True,True,False,True
J142943p385931_001_001_767_1722_6.jpg,rejected,False,False,True,True,False,True
J142943p385931_001_001_793_1294_6.jpg,rejected,False,False,True,True,False,True
J142943p385931_001_001_798_1854_6.jpg,rejected,False,False,True,True,False,True
J142943p385931_001_001_799_131_6.jpg,rejected,False,False,True,True,False,True
J142943p385931_001_001_812_180_6.jpg,rejected,False,False,True,True,False,True
J142943p385931_001_001_815_408_6.jpg,rejected,False,False,True,True,False,True
J142943p385931_001_001_819_861_6.jpg,rejected,False,False,True,True,False,True
J142943p385931_001_001_820_1390_6.jpg,rejected,False,False,True,True,False,True
J142943p385931_001_001_823_69_6.jpg,rejected,False,False,True,True,False,True
J142943p385931_001_001_835_268_6.jpg,rejected,False,False,True,True,False,True
J142943p385931_001_001_838_809_6.jpg,rejected,False,False,True,True,False,True
J142943p385931_001_001_83_900_6.jpg,rejected,False,False,True,True,False,True
J142943p385931_001_001_858_606_6.jpg,rejected,False,False,True,True,False,True
J142943p385931_001_001_867_1489_6.jpg,rejected,False,False,True,True,False,True
J142943p385931_001_001_878_620_6.jpg,rejected,False,True,True,True,False,True
J142943p385931_001_001_885_191_6.jpg,rejected,False,False,True,True,False,True
J142943p385931_001_001_889_1112_6.jpg,rejected,False,False,True,True,False,True
J142943p385931_001_001_897_1204_6.jpg,rejected,False,False,True,True,False,True
J142943p385931_001_001_897_490_6.jpg,rejected,False,False,True,True,False,True
J142943p385931_001_001_915_1009_6.jpg,rejected,False,False,True,True,False,True
J142943p385931_001_001_924_503_6.jpg,rejected,False,False,True,True,False,True
J142943p385931_001_001_929_1188_6.jpg,rejected,False,False,True,True,False,True
J142943p385931_001_001_940_855_6.jpg,rejected,False,False,True,True,False,True
J142943p385931_001_001_966_573_6.jpg,rejected,False,False,True,True,False,True
J142943p385931_001_001_969_253_6.jpg,rejected,False,False,True,True,False,True
J142943p385931_001_001_976_424_6.jpg,rejected,False,False,True,True,False,True
J142943p385931_001_001_976_485_6.jpg,acceptable,False,False,True,True,False,True
J142943p385931_001_001_99_1119_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_1012_1198_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_1018_191_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_1031_1126_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_1033_900_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_1056_1155_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_1061_1299_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_1063_233_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_1065_78_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_1079_834_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_1086_101_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_1087_1488_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_108_1679_6.jpg,rejected,False,True,True,True,False,True
J15050326_01_1091_875_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_1098_1100_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_109_620_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_1109_952_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_1110_1383_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_1119_527_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_1121_361_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_1124_1371_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_1130_1425_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_1143_1781_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_1150_1380_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_1170_476_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_1186_78_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_1190_672_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_1192_751_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_1205_1539_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_1206_1348_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_1208_691_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_1219_170_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_1220_1553_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_1223_344_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_1234_1150_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_1237_1921_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_1245_1693_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_1250_318_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_1255_1337_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_1271_881_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_1282_1297_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_1286_152_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_1301_1161_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_1301_735_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_1310_1940_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_1333_1568_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_1335_1379_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_1338_1020_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_1338_162_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_1342_1297_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_1354_1159_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_1362_709_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_1367_647_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_1370_1447_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_1373_1157_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_1373_1206_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_1379_261_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_1379_715_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_137_1421_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_137_1672_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_1386_1911_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_1394_1661_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_140_536_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_1413_1651_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_141_1787_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_1436_1692_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_1437_1903_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_143_1943_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_1447_234_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_1449_1937_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_1450_1290_6.jpg,rejected,False,True,True,True,False,True
J15050326_01_1462_392_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_1466_214_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_1468_1906_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_1470_1982_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_1470_457_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_1484_1256_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_1506_1019_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_1516_485_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_1520_210_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_1529_585_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_1530_432_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_1537_1722_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_1543_1133_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_1546_1791_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_1546_661_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_1559_1320_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_1569_1230_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_1585_840_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_1586_256_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_1591_1035_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_1599_851_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_1603_1686_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_1612_1000_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_1622_177_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_1629_818_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_1630_441_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_1640_1876_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_1665_290_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_1687_590_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_1691_1012_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_1693_1765_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_1693_453_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_1696_1483_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_1699_651_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_1705_855_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_1758_812_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_1759_1434_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_1763_948_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_1766_1748_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_1776_847_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_1786_1150_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_1795_1664_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_1799_769_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_1805_1347_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_1810_114_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_1814_1244_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_1819_313_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_1821_1511_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_1822_375_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_1844_1149_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_1845_1381_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_1852_1497_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_1871_2009_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_1875_1831_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_1875_869_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_1908_951_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_1909_1690_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_1960_1743_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_1967_1827_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_1971_1926_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_1978_1323_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_1982_1430_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_2011_1049_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_2012_566_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_202_1151_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_217_816_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_225_349_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_234_1802_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_238_1478_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_242_815_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_243_779_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_249_477_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_252_1754_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_258_774_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_271_512_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_325_1245_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_327_1131_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_327_1732_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_332_460_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_350_899_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_355_1731_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_357_1580_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_358_1531_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_386_738_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_391_902_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_415_825_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_447_1466_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_447_1483_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_449_1136_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_451_1692_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_452_617_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_45_1348_6.jpg,rejected,False,True,True,True,False,True
J15050326_01_462_551_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_466_178_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_467_1800_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_491_1276_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_503_1713_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_504_1778_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_50_995_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_516_381_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_527_1170_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_554_146_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_558_546_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_567_385_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_570_974_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_587_798_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_592_859_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_595_465_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_597_1784_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_608_1915_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_619_1737_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_622_650_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_648_469_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_649_532_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_677_435_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_682_1669_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_695_1774_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_700_1474_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_703_1981_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_710_738_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_726_1408_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_739_518_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_757_820_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_766_1483_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_769_1220_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_771_291_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_773_429_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_774_53_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_803_1302_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_803_1835_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_812_148_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_815_1735_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_825_1961_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_827_329_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_831_1005_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_853_1401_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_866_1673_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_877_541_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_906_1410_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_910_1213_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_911_1464_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_92_1254_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_937_1403_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_962_1431_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_975_118_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_978_832_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_985_684_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_991_1445_6.jpg,rejected,False,False,True,True,False,True
J15050326_01_999_1790_6.jpg,rejected,False,False,True,True,False,True
J153044p231014_001_001_1001_1991_6.jpg,rejected,False,False,True,True,False,True
J153044p231014_001_001_1008_1825_6.jpg,rejected,False,False,True,True,False,True
J153044p231014_001_001_1045_1120_6.jpg,rejected,False,False,True,True,False,True
J153044p231014_001_001_1057_1236_6.jpg,rejected,False,False,True,True,False,True
J153044p231014_001_001_1069_352_6.jpg,rejected,False,False,True,True,False,True
J153044p231014_001_001_1087_1714_6.jpg,rejected,False,False,True,True,False,True
J153044p231014_001_001_1111_1988_6.jpg,rejected,False,False,True,True,False,True
J153044p231014_001_001_1111_932_6.jpg,rejected,False,False,True,True,False,True
J153044p231014_001_001_1119_1716_6.jpg,rejected,False,False,True,True,False,True
J153044p231014_001_001_1128_488_6.jpg,rejected,False,False,True,True,False,True
J153044p231014_001_001_1136_627_6.jpg,rejected,False,False,True,True,False,True
J153044p231014_001_001_1141_1867_6.jpg,rejected,False,False,True,True,False,True
J153044p231014_001_001_1153_452_6.jpg,rejected,False,False,True,True,False,True
J153044p231014_001_001_1156_322_6.jpg,rejected,False,False,True,True,False,True
J153044p231014_001_001_115_33_6.jpg,rejected,False,False,True,True,False,True
J153044p231014_001_001_1160_267_6.jpg,rejected,False,False,True,True,False,True
J153044p231014_001_001_1168_1744_6.jpg,rejected,False,False,True,True,False,True
J153044p231014_001_001_1175_1580_6.jpg,rejected,False,False,True,True,False,True
J153044p231014_001_001_1182_758_6.jpg,rejected,False,False,True,True,False,True
J153044p231014_001_001_1192_1681_6.jpg,rejected,False,False,True,True,False,True
J153044p231014_001_001_1215_1652_6.jpg,rejected,False,False,True,True,False,True
J153044p231014_001_001_1225_272_6.jpg,rejected,False,True,True,True,False,True
J153044p231014_001_001_1225_995_6.jpg,rejected,False,False,True,True,False,True
J153044p231014_001_001_1238_219_6.jpg,rejected,False,False,True,True,False,True
J153044p231014_001_001_1240_942_6.jpg,rejected,False,False,True,True,False,True
J153044p231014_001_001_1251_107_6.jpg,rejected,False,False,True,True,False,True
J153044p231014_001_001_1253_1231_6.jpg,rejected,False,False,True,True,False,True
J153044p231014_001_001_1262_1008_6.jpg,rejected,False,False,True,True,False,True
J153044p231014_001_001_1263_325_6.jpg,rejected,False,False,True,True,False,True
J153044p231014_001_001_1265_896_6.jpg,rejected,False,False,True,True,False,True
J153044p231014_001_001_1266_1144_6.jpg,rejected,False,False,True,True,False,True
J153044p231014_001_001_1266_534_6.jpg,rejected,False,False,True,True,False,True
J153044p231014_001_001_1299_326_6.jpg,rejected,False,False,True,True,False,True
J153044p231014_001_001_1299_669_6.jpg,rejected,False,False,True,True,False,True
J153044p231014_001_001_1305_440_6.jpg,rejected,False,False,True,True,False,True
J153044p231014_001_001_1321_1654_6.jpg,rejected,False,False,True,True,False,True
J153044p231014_001_001_1325_153_6.jpg,rejected,False,False,True,True,False,True
J153044p231014_001_001_1326_1466_6.jpg,rejected,False,False,True,True,False,True
J153044p231014_001_001_1332_1814_6.jpg,rejected,False,False,True,True,False,True
J153044p231014_001_001_133_1412_6.jpg,rejected,False,False,True,True,False,True
J153044p231014_001_001_1369_1585_6.jpg,rejected,False,False,True,True,False,True
J153044p231014_001_001_1370_803_6.jpg,rejected,False,False,True,True,False,True
J153044p231014_001_001_1383_569_6.jpg,rejected,False,False,True,True,False,True
J153044p231014_001_001_1387_285_6.jpg,rejected,False,False,True,True,False,True
J153044p231014_001_001_138_1610_6.jpg,rejected,False,False,True,True,False,True
J153044p231014_001_001_1393_1741_6.jpg,rejected,False,False,True,True,False,True
J153044p231014_001_001_1399_588_6.jpg,rejected,False,False,True,True,False,True
J153044p231014_001_001_1421_1109_6.jpg,rejected,False,False,True,True,False,True
J153044p231014_001_001_1423_121_6.jpg,rejected,False,False,True,True,False,True
J153044p231014_001_001_1430_1482_6.jpg,rejected,False,False,True,True,False,True
J153044p231014_001_001_1437_240_6.jpg,rejected,False,False,True,True,False,True
J153044p231014_001_001_1443_471_6.jpg,rejected,False,False,True,True,False,True
J153044p231014_001_001_1446_1959_6.jpg,rejected,False,False,True,True,False,True
J153044p231014_001_001_1464_54_6.jpg,rejected,False,False,True,True,False,True
J153044p231014_001_001_1483_1720_6.jpg,rejected,False,False,True,True,False,True
J153044p231014_001_001_1484_992_6.jpg,rejected,False,False,True,True,False,True
J153044p231014_001_001_1485_1779_6.jpg,rejected,False,False,True,True,False,True
J153044p231014_001_001_1490_948_6.jpg,rejected,False,False,True,True,False,True
J153044p231014_001_001_1491_599_6.jpg,rejected,False,False,True,True,False,True
J153044p231014_001_001_1494_1212_6.jpg,rejected,False,False,True,True,False,True
J153044p231014_001_001_1501_960_6.jpg,rejected,False,False,True,True,False,True
J153044p231014_001_001_1505_1444_6.jpg,rejected,False,False,True,True,False,True
J153044p231014_001_001_1531_1070_6.jpg,rejected,False,False,True,True,False,True
J153044p231014_001_001_1535_168_6.jpg,rejected,False,False,True,True,False,True
J153044p231014_001_001_1536_1451_6.jpg,rejected,False,False,True,True,False,True
J153044p231014_001_001_1550_1932_6.jpg,rejected,False,False,True,True,False,True
J153044p231014_001_001_1551_804_6.jpg,rejected,False,False,True,True,False,True
